country,rfo_id,reference_year,SDG1,Budget,j,GDP,norm_Budget,wave,norm_gbard
CZ,CZ5009,2018,urban_mobility_11,9135.4375,2018EURO,383567808,.000023817009,2018,6.4017181e-06
CZ,CZ5004,2018,equal_education_4,4160.3896,2018EURO,383567808,.000010846556,2018,6.4017181e-06
CZ,CZ5007,2018,health_care_provision_3,44404.984,2018EURO,383567808,.00011576828,2018,6.4017181e-06
CZ,CZ5004,2018,sustainable_agriculture_2,25498.73,2018EURO,383567808,.000066477762,2018,6.4017181e-06
CZ,CZ5009,2018,waste_management_recycling_1,7774.8408,2018EURO,383567808,.000020269796,2018,6.4017181e-06
CZ,CZ5008,2018,access_to_education_4,36037.184,2018EURO,383567808,.000093952578,2018,6.4017181e-06
CZ,CZ5008,2018,sexual_and_reproductive_heal,10501.763,2018EURO,383567808,.000027379156,2018,6.4017181e-06
CZ,CZ5004,2018,poverty_measurement_reductio,4160.3896,2018EURO,383567808,.000010846556,2018,6.4017181e-06
CZ,CZ5004,2018,nutrition_2,46837.07,2018EURO,383567808,.00012210898,2018,6.4017181e-06
CZ,CZ5001,2018,gender_equality_5,6545.377,2018EURO,383567808,.000017064458,2018,6.4017181e-06
CZ,CZ5004,2018,innovation_9,25498.73,2018EURO,383567808,.000066477762,2018,6.4017181e-06
CZ,CZ5004,2018,biodiversity_and_ecosystem_1,46837.07,2018EURO,383567808,.00012210898,2018,6.4017181e-06
CZ,CZ5004,2018,Not detected,22450.396,2018EURO,383567808,.000058530451,2018,6.4017181e-06
CZ,CZ5008,2018,force_labour_8,10501.763,2018EURO,383567808,.000027379156,2018,6.4017181e-06
CZ,CZ5008,2018,mental_health_3,10501.763,2018EURO,383567808,.000027379156,2018,6.4017181e-06
CZ,CZ5007,2018,heritage_conservation_11,44404.984,2018EURO,383567808,.00011576828,2018,6.4017181e-06
CZ,CZ5004,2018,access_to_housing_11,25498.73,2018EURO,383567808,.000066477762,2018,6.4017181e-06
CZ,CZ5004,2018,sustainable_marine_resource_,46837.07,2018EURO,383567808,.00012210898,2018,6.4017181e-06
CZ,CZ5006,2018,peace_conflict_16,49905.176,2018EURO,383567808,.00013010783,2018,6.4017181e-06
CZ,CZ5009,2018,poverty_measurement_reductio,30750.25,2018EURO,383567808,.000080169004,2018,6.4017181e-06
CZ,CZ5009,2018,technology_infrastructure_9,30750.25,2018EURO,383567808,.000080169004,2018,6.4017181e-06
CZ,CZ5006,2018,crime_and_terrorism_16,49905.176,2018EURO,383567808,.00013010783,2018,6.4017181e-06
CZ,CZ5007,2018,social_equality_10,44404.984,2018EURO,383567808,.00011576828,2018,6.4017181e-06
CZ,CZ5006,2018,social_equality_1,49905.176,2018EURO,383567808,.00013010783,2018,6.4017181e-06
CZ,CZ5006,2018,gender_equality_5,49905.176,2018EURO,383567808,.00013010783,2018,6.4017181e-06
CZ,CZ5001,2018,access_to_education_4,29807.82,2018EURO,383567808,.000077712,2018,6.4017181e-06
CZ,CZ5009,2018,mental_health_3,10496.035,2018EURO,383567808,.000027364224,2018,6.4017181e-06
CZ,CZ5001,2018,industrial_research_9,29807.82,2018EURO,383567808,.000077712,2018,6.4017181e-06
CZ,CZ5006,2018,equal_education_4,49905.176,2018EURO,383567808,.00013010783,2018,6.4017181e-06
CZ,CZ5009,2018,access_to_housing_11,8672.6738,2018EURO,383567808,.000022610537,2018,6.4017181e-06
CZ,CZ5004,2018,industrial_research_9,4160.3896,2018EURO,383567808,.000010846556,2018,6.4017181e-06
CZ,CZ5004,2018,access_to_education_4,4160.3896,2018EURO,383567808,.000010846556,2018,6.4017181e-06
CZ,CZ5006,2018,urban_planning_and_governanc,49905.176,2018EURO,383567808,.00013010783,2018,6.4017181e-06
CZ,CZ5008,2018,provision_of_teacher_and_fac,26502.645,2018EURO,383567808,.000069095069,2018,6.4017181e-06
CZ,CZ5004,2018,Fishing_14,25498.73,2018EURO,383567808,.000066477762,2018,6.4017181e-06
CZ,CZ5008,2018,climate_change_strategy_13,32804.012,2018EURO,383567808,.000085523374,2018,6.4017181e-06
CZ,CZ5006,2018,industrial_research_9,49905.176,2018EURO,383567808,.00013010783,2018,6.4017181e-06
CZ,CZ5008,2018,employment_equality_opportun,32804.012,2018EURO,383567808,.000085523374,2018,6.4017181e-06
CZ,CZ5007,2018,provision_of_teacher_and_fac,44404.984,2018EURO,383567808,.00011576828,2018,6.4017181e-06
CZ,CZ5008,2018,innovation_9,112561.39,2018EURO,383567808,.0002934589,2018,6.4017181e-06
CZ,CZ5008,2018,poverty_measurement_reductio,32804.012,2018EURO,383567808,.000085523374,2018,6.4017181e-06
CZ,CZ5009,2018,urban_planning_and_governanc,28376.014,2018EURO,383567808,.000073979136,2018,6.4017181e-06
CZ,CZ5009,2018,provision_of_teacher_and_fac,8672.6738,2018EURO,383567808,.000022610537,2018,6.4017181e-06
CZ,CZ5008,2018,social_equality_1,32804.012,2018EURO,383567808,.000085523374,2018,6.4017181e-06
CZ,CZ5009,2018,gender_equality_1,11593.373,2018EURO,383567808,.000030225094,2018,6.4017181e-06
CZ,CZ5008,2018,equal_education_4,10501.763,2018EURO,383567808,.000027379156,2018,6.4017181e-06
CZ,CZ5004,2018,social_equality_1,4160.3896,2018EURO,383567808,.000010846556,2018,6.4017181e-06
CZ,CZ5009,2018,nutrition_2,7774.8408,2018EURO,383567808,.000020269796,2018,6.4017181e-06
CZ,CZ5004,2018,provision_of_teacher_and_fac,4160.3896,2018EURO,383567808,.000010846556,2018,6.4017181e-06
CZ,CZ5009,2018,marine_technology_14,21253.307,2018EURO,383567808,.000055409517,2018,6.4017181e-06
CZ,CZ5009,2018,bribery_and_corruption_16,30750.25,2018EURO,383567808,.000080169004,2018,6.4017181e-06
CZ,CZ5009,2018,social_equality_1,8373.3955,2018EURO,383567808,.000021830287,2018,6.4017181e-06
CZ,CZ5004,2018,technology_infrastructure_9,46837.07,2018EURO,383567808,.00012210898,2018,6.4017181e-06
CZ,CZ5008,2018,gender_equality_1,10501.763,2018EURO,383567808,.000027379156,2018,6.4017181e-06
CZ,CZ5001,2018,human_rights_16,6545.377,2018EURO,383567808,.000017064458,2018,6.4017181e-06
CZ,CZ5009,2018,literacy_and_numeracy_4,6849.3115,2018EURO,383567808,.000017856846,2018,6.4017181e-06
CZ,CZ5007,2018,equal_education_4,44404.984,2018EURO,383567808,.00011576828,2018,6.4017181e-06
CZ,CZ5004,2018,urban_planning_and_governanc,25498.73,2018EURO,383567808,.000066477762,2018,6.4017181e-06
CZ,CZ5006,2018,health_care_provision_3,49905.176,2018EURO,383567808,.00013010783,2018,6.4017181e-06
CZ,CZ5009,2018,energy_efficiency_7,13174.728,2018EURO,383567808,.000034347846,2018,6.4017181e-06
CZ,CZ5004,2018,foresty_15,46837.07,2018EURO,383567808,.00012210898,2018,6.4017181e-06
CZ,CZ5004,2018,water_resource_6,25498.73,2018EURO,383567808,.000066477762,2018,6.4017181e-06
CZ,CZ5006,2018,economic_productivity_8,49905.176,2018EURO,383567808,.00013010783,2018,6.4017181e-06
CZ,CZ5009,2018,equal_education_4,8672.6738,2018EURO,383567808,.000022610537,2018,6.4017181e-06
CZ,CZ5006,2018,disaster_resilience_11,49905.176,2018EURO,383567808,.00013010783,2018,6.4017181e-06
CZ,CZ5009,2018,industrial_research_9,24070.674,2018EURO,383567808,.000062754676,2018,6.4017181e-06
CZ,CZ5009,2018,employment_equality_opportun,8672.6738,2018EURO,383567808,.000022610537,2018,6.4017181e-06
CZ,CZ5009,2018,food_consumption_and_product,7774.8408,2018EURO,383567808,.000020269796,2018,6.4017181e-06
CZ,CZ5008,2018,industrial_research_9,135914.02,2018EURO,383567808,.00035434155,2018,6.4017181e-06
CZ,CZ5004,2018,bribery_and_corruption_16,46837.07,2018EURO,383567808,.00012210898,2018,6.4017181e-06
CZ,CZ5008,2018,human_rights_16,32804.012,2018EURO,383567808,.000085523374,2018,6.4017181e-06
CZ,CZ5004,2018,agricultural_productivity_an,25498.73,2018EURO,383567808,.000066477762,2018,6.4017181e-06
CZ,CZ5009,2018,gender_equality_5,11593.373,2018EURO,383567808,.000030225094,2018,6.4017181e-06
CZ,CZ5009,2018,biodiversity_and_ecosystem_1,70641.102,2018EURO,383567808,.00018416849,2018,6.4017181e-06
CZ,CZ5006,2018,poverty_measurement_reductio,49905.176,2018EURO,383567808,.00013010783,2018,6.4017181e-06
CZ,CZ5006,2018,human_rights_16,49905.176,2018EURO,383567808,.00013010783,2018,6.4017181e-06
CZ,CZ5004,2018,health_care_provision_3,25498.73,2018EURO,383567808,.000066477762,2018,6.4017181e-06
CZ,CZ5006,2018,technology_infrastructure_9,49905.176,2018EURO,383567808,.00013010783,2018,6.4017181e-06
CZ,CZ5008,2018,health_care_provision_3,10501.763,2018EURO,383567808,.000027379156,2018,6.4017181e-06
CZ,CZ5007,2018,industrial_research_9,44404.984,2018EURO,383567808,.00011576828,2018,6.4017181e-06
CZ,CZ5007,2018,gender_equality_5,44404.984,2018EURO,383567808,.00011576828,2018,6.4017181e-06
CZ,CZ5009,2018,Not detected,69163.492,2018EURO,383567808,.0001803162,2018,6.4017181e-06
CZ,CZ5002,2018,Not detected,96033.594,2018EURO,383567808,.00025036928,2018,6.4017181e-06
CZ,CZ5004,2018,urban_environmental_mitigati,46837.07,2018EURO,383567808,.00012210898,2018,6.4017181e-06
CZ,CZ5009,2018,sustainable_agriculture_2,7774.8408,2018EURO,383567808,.000020269796,2018,6.4017181e-06
CZ,CZ5009,2018,democracy_and_governance_16,58294.156,2018EURO,383567808,.00015197875,2018,6.4017181e-06
CZ,CZ5009,2018,foresty_15,10496.035,2018EURO,383567808,.000027364224,2018,6.4017181e-06
CZ,CZ5007,2018,gender_equality_1,44404.984,2018EURO,383567808,.00011576828,2018,6.4017181e-06
CZ,CZ5001,2018,provision_of_teacher_and_fac,6545.377,2018EURO,383567808,.000017064458,2018,6.4017181e-06
CZ,CZ5001,2018,Not detected,18768.018,2018EURO,383567808,.000048930116,2018,6.4017181e-06
CZ,CZ5008,2018,work_conditions_8,32804.012,2018EURO,383567808,.000085523374,2018,6.4017181e-06
CZ,CZ5009,2018,work_conditions_8,102074.23,2018EURO,383567808,.00026611783,2018,6.4017181e-06
CZ,CZ5009,2018,equal_access_to_justice_16,10496.035,2018EURO,383567808,.000027364224,2018,6.4017181e-06
CZ,CZ5009,2018,economic_productivity_8,9135.4375,2018EURO,383567808,.000023817009,2018,6.4017181e-06
CZ,CZ5004,2018,food_security_2,25498.73,2018EURO,383567808,.000066477762,2018,6.4017181e-06
CZ,CZ5007,2018,Not detected,44404.984,2018EURO,383567808,.00011576828,2018,6.4017181e-06
CZ,CZ5009,2018,heritage_conservation_11,15874.671,2018EURO,383567808,.000041386869,2018,6.4017181e-06
CZ,CZ5009,2018,carbon_footprint_13,13174.728,2018EURO,383567808,.000034347846,2018,6.4017181e-06
CZ,CZ5001,2018,gender_equality_1,6545.377,2018EURO,383567808,.000017064458,2018,6.4017181e-06
CZ,CZ5004,2018,climate_change_strategy_13,25498.73,2018EURO,383567808,.000066477762,2018,6.4017181e-06
CZ,CZ5009,2018,health_care_provision_3,19970.938,2018EURO,383567808,.000052066251,2018,6.4017181e-06
CZ,CZ5004,2018,food_consumption_and_product,46837.07,2018EURO,383567808,.00012210898,2018,6.4017181e-06
CZ,CZ5007,2018,access_to_education_4,44404.984,2018EURO,383567808,.00011576828,2018,6.4017181e-06
CZ,CZ5006,2018,substance_abuse_3,49905.176,2018EURO,383567808,.00013010783,2018,6.4017181e-06
CZ,CZ5009,2018,air_quality_management_13,7774.8408,2018EURO,383567808,.000020269796,2018,6.4017181e-06
CZ,CZ5004,2018,carbon_footprint_13,46837.07,2018EURO,383567808,.00012210898,2018,6.4017181e-06
CZ,CZ5008,2018,economic_productivity_8,32804.012,2018EURO,383567808,.000085523374,2018,6.4017181e-06
CZ,CZ5006,2018,foresty_15,49905.176,2018EURO,383567808,.00013010783,2018,6.4017181e-06
CZ,CZ5009,2018,sustainable_marine_resource_,10496.035,2018EURO,383567808,.000027364224,2018,6.4017181e-06
CZ,CZ5009,2018,food_security_2,7774.8408,2018EURO,383567808,.000020269796,2018,6.4017181e-06
CZ,CZ5001,2018,equal_education_4,6545.377,2018EURO,383567808,.000017064458,2018,6.4017181e-06
CZ,CZ5009,2018,urban_environmental_mitigati,58294.156,2018EURO,383567808,.00015197875,2018,6.4017181e-06
CZ,CZ5006,2018,gender_equality_1,49905.176,2018EURO,383567808,.00013010783,2018,6.4017181e-06
CZ,CZ5009,2018,access_to_education_4,12866.218,2018EURO,383567808,.000033543529,2018,6.4017181e-06
CZ,CZ5009,2018,climate_change_strategy_13,61431.301,2018EURO,383567808,.00016015761,2018,6.4017181e-06
DE,DE5001,2016,social_equality_1,255381.81,2016EURO,3966828288,.000064379346,2018,8.6410882e-06
DE,DE5001,2016,bribery_and_corruption_16,748600,2016EURO,3966828288,.000188715,2018,8.6410882e-06
DE,DE5001,2016,sexual_and_reproductive_heal,0,2016EURO,3966828288,0,2018,8.6410882e-06
DE,DE5001,2016,peace_conflict_16,0,2016EURO,3966828288,0,2018,8.6410882e-06
DE,DE5006,2016,Not detected,115000,2016EURO,3966828288,.000028990415,2018,8.6410882e-06
DE,DE5001,2016,access_to_education_4,233604.88,2016EURO,3966828288,.000058889585,2018,8.6410882e-06
DE,DE5001,2016,poverty_measurement_reductio,10733.333,2016EURO,3966828288,2.7057720e-06,2018,8.6410882e-06
DE,DE5006,2016,health_care_provision_3,115000,2016EURO,3966828288,.000028990415,2018,8.6410882e-06
DE,DE5005,2016,biodiversity_and_ecosystem_1,155262,2016EURO,3966828288,.000039140086,2018,8.6410882e-06
DE,DE5005,2016,provision_of_teacher_and_fac,155262,2016EURO,3966828288,.000039140086,2018,8.6410882e-06
DE,DE5002,2016,Not detected,660889.44,2016EURO,3966828288,.00016660399,2018,8.6410882e-06
DE,DE5005,2016,foresty_15,155262,2016EURO,3966828288,.000039140086,2018,8.6410882e-06
DE,DE5005,2016,heritage_conservation_11,155262,2016EURO,3966828288,.000039140086,2018,8.6410882e-06
DE,DE5001,2016,innovation_9,362164.28,2016EURO,3966828288,.0000912982,2018,8.6410882e-06
DE,DE5005,2016,bribery_and_corruption_16,155262,2016EURO,3966828288,.000039140086,2018,8.6410882e-06
DE,DE5001,2016,democracy_and_governance_16,231835.72,2016EURO,3966828288,.000058443598,2018,8.6410882e-06
DE,DE5006,2016,social_equality_1,115000,2016EURO,3966828288,.000028990415,2018,8.6410882e-06
DE,DE5005,2016,equal_education_4,155262,2016EURO,3966828288,.000039140086,2018,8.6410882e-06
DE,DE5005,2016,carbon_footprint_13,155262,2016EURO,3966828288,.000039140086,2018,8.6410882e-06
DE,DE5005,2016,climate_change_strategy_13,155262,2016EURO,3966828288,.000039140086,2018,8.6410882e-06
DE,DE5001,2016,economic_inequality_10,0,2016EURO,3966828288,0,2018,8.6410882e-06
DE,DE5001,2016,urban_mobility_11,0,2016EURO,3966828288,0,2018,8.6410882e-06
DE,DE5006,2016,economic_inequality_1,115000,2016EURO,3966828288,.000028990415,2018,8.6410882e-06
DE,DE5001,2016,access_to_housing_11,0,2016EURO,3966828288,0,2018,8.6410882e-06
DE,DE5001,2016,economic_productivity_8,0,2016EURO,3966828288,0,2018,8.6410882e-06
DE,DE5001,2016,climate_change_strategy_13,29733.334,2016EURO,3966828288,7.4954933e-06,2018,8.6410882e-06
DE,DE5001,2016,crime_and_terrorism_16,0,2016EURO,3966828288,0,2018,8.6410882e-06
DE,DE5005,2016,social_equality_1,155262,2016EURO,3966828288,.000039140086,2018,8.6410882e-06
DE,DE5001,2016,work_conditions_8,404157.16,2016EURO,3966828288,.00010188421,2018,8.6410882e-06
DE,DE5001,2016,literacy_and_numeracy_4,64400,2016EURO,3966828288,.000016234633,2018,8.6410882e-06
DE,DE5005,2016,access_to_education_4,155262,2016EURO,3966828288,.000039140086,2018,8.6410882e-06
DE,DE5001,2016,gender_equality_10,334820,2016EURO,3966828288,.000084404965,2018,8.6410882e-06
DE,DE5001,2016,gender_equality_5,299023.53,2016EURO,3966828288,.000075381009,2018,8.6410882e-06
DE,DE5006,2016,democracy_and_governance_16,115000,2016EURO,3966828288,.000028990415,2018,8.6410882e-06
DE,DE5001,2016,food_security_2,0,2016EURO,3966828288,0,2018,8.6410882e-06
DE,DE5005,2016,health_care_provision_3,155262,2016EURO,3966828288,.000039140086,2018,8.6410882e-06
DE,DE5001,2016,gender_equality_1,284108.34,2016EURO,3966828288,.000071621034,2018,8.6410882e-06
DE,DE5001,2016,equal_access_to_justice_16,561840,2016EURO,3966828288,.00014163456,2018,8.6410882e-06
DE,DE5005,2016,innovation_9,155262,2016EURO,3966828288,.000039140086,2018,8.6410882e-06
DE,DE5001,2016,employment_equality_opportun,315790.91,2016EURO,3966828288,.000079607911,2018,8.6410882e-06
DE,DE5003,2016,Not detected,11350,2016EURO,3966828288,2.8612280e-06,2018,8.6410882e-06
DE,DE5005,2016,technology_infrastructure_9,155262,2016EURO,3966828288,.000039140086,2018,8.6410882e-06
DE,DE5001,2016,economic_inequality_1,9200,2016EURO,3966828288,2.3192333e-06,2018,8.6410882e-06
DE,DE5005,2016,sustainable_marine_resource_,155262,2016EURO,3966828288,.000039140086,2018,8.6410882e-06
DE,DE5001,2016,urban_environmental_mitigati,0,2016EURO,3966828288,0,2018,8.6410882e-06
DE,DE5001,2016,urban_planning_and_governanc,748600,2016EURO,3966828288,.000188715,2018,8.6410882e-06
DE,DE5001,2016,technology_infrastructure_9,102416.66,2016EURO,3966828288,.000025818275,2018,8.6410882e-06
DE,DE5001,2016,Not detected,184079.3,2016EURO,3966828288,.000046404653,2018,8.6410882e-06
DE,DE5001,2016,equal_education_4,270542.84,2016EURO,3966828288,.000068201298,2018,8.6410882e-06
DE,DE5001,2016,industrial_research_9,152110.53,2016EURO,3966828288,.000038345632,2018,8.6410882e-06
DE,DE5005,2016,gender_equality_5,155262,2016EURO,3966828288,.000039140086,2018,8.6410882e-06
DE,DE5001,2016,health_care_provision_3,78322.219,2016EURO,3966828288,.000019744293,2018,8.6410882e-06
DE,DE5005,2016,urban_planning_and_governanc,155262,2016EURO,3966828288,.000039140086,2018,8.6410882e-06
DE,DE5001,2016,mental_health_3,34933.332,2016EURO,3966828288,8.8063634e-06,2018,8.6410882e-06
DE,DE5001,2016,provision_of_teacher_and_fac,250896.97,2016EURO,3966828288,.000063248757,2018,8.6410882e-06
DE,DE5005,2016,gender_equality_1,155262,2016EURO,3966828288,.000039140086,2018,8.6410882e-06
DE,DE5001,2016,local_culture_and_products_8,0,2016EURO,3966828288,0,2018,8.6410882e-06
DE,DE5001,2016,heritage_conservation_11,0,2016EURO,3966828288,0,2018,8.6410882e-06
DE,DE5006,2016,economic_productivity_8,115000,2016EURO,3966828288,.000028990415,2018,8.6410882e-06
DE,DE5001,2016,agricultural_productivity_an,0,2016EURO,3966828288,0,2018,8.6410882e-06
DE,DE5001,2016,human_rights_16,234100,2016EURO,3966828288,.000059014401,2018,8.6410882e-06
DE,DE5006,2016,innovation_9,115000,2016EURO,3966828288,.000028990415,2018,8.6410882e-06
DE,DE5005,2016,Not detected,21601.67,2016EURO,3966828288,5.4455772e-06,2018,8.6410882e-06
DE,DE5006,2016,poverty_measurement_reductio,115000,2016EURO,3966828288,.000028990415,2018,8.6410882e-06
DE,DE5001,2016,force_labour_8,0,2016EURO,3966828288,0,2018,8.6410882e-06
DE,DE5005,2017,gender_equality_1,155262,2017EURO,3686325504,.000042118365,2018,9.9967920e-06
DE,DE5001,2017,access_to_housing_11,0,2017EURO,3686325504,0,2018,9.9967920e-06
DE,DE5001,2017,climate_change_strategy_13,29733.334,2017EURO,3686325504,8.0658465e-06,2018,9.9967920e-06
DE,DE5001,2017,urban_planning_and_governanc,748600,2017EURO,3686325504,.00020307484,2018,9.9967920e-06
DE,DE5004,2017,gender_equality_1,5617,2017EURO,3686325504,1.5237396e-06,2018,9.9967920e-06
DE,DE5001,2017,sexual_and_reproductive_heal,0,2017EURO,3686325504,0,2018,9.9967920e-06
DE,DE5006,2017,democracy_and_governance_16,115000,2017EURO,3686325504,.000031196378,2018,9.9967920e-06
DE,DE5004,2017,health_care_provision_3,448,2017EURO,3686325504,1.2153023e-07,2018,9.9967920e-06
DE,DE5004,2017,employment_equality_opportun,5617,2017EURO,3686325504,1.5237396e-06,2018,9.9967920e-06
DE,DE5001,2017,literacy_and_numeracy_4,64400,2017EURO,3686325504,.000017469971,2018,9.9967920e-06
DE,DE5006,2017,Not detected,115000,2017EURO,3686325504,.000031196378,2018,9.9967920e-06
DE,DE5001,2017,technology_infrastructure_9,102416.66,2017EURO,3686325504,.00002778286,2018,9.9967920e-06
DE,DE5006,2017,innovation_9,115000,2017EURO,3686325504,.000031196378,2018,9.9967920e-06
DE,DE5004,2017,literacy_and_numeracy_4,3032.5,2017EURO,3686325504,8.2263489e-07,2018,9.9967920e-06
DE,DE5004,2017,Not detected,2486.5696,2017EURO,3686325504,6.7453880e-07,2018,9.9967920e-06
DE,DE5005,2017,urban_planning_and_governanc,155262,2017EURO,3686325504,.000042118365,2018,9.9967920e-06
DE,DE5001,2017,gender_equality_1,284108.34,2017EURO,3686325504,.000077070879,2018,9.9967920e-06
DE,DE5005,2017,climate_change_strategy_13,155262,2017EURO,3686325504,.000042118365,2018,9.9967920e-06
DE,DE5001,2017,economic_inequality_1,9200,2017EURO,3686325504,2.4957101e-06,2018,9.9967920e-06
DE,DE5004,2017,urban_mobility_11,5617,2017EURO,3686325504,1.5237396e-06,2018,9.9967920e-06
DE,DE5005,2017,heritage_conservation_11,155262,2017EURO,3686325504,.000042118365,2018,9.9967920e-06
DE,DE5005,2017,sustainable_marine_resource_,155262,2017EURO,3686325504,.000042118365,2018,9.9967920e-06
DE,DE5004,2017,democracy_and_governance_16,5617,2017EURO,3686325504,1.5237396e-06,2018,9.9967920e-06
DE,DE5004,2017,gender_equality_5,3032.5,2017EURO,3686325504,8.2263489e-07,2018,9.9967920e-06
DE,DE5005,2017,bribery_and_corruption_16,155262,2017EURO,3686325504,.000042118365,2018,9.9967920e-06
DE,DE5005,2017,Not detected,21601.67,2017EURO,3686325504,5.8599462e-06,2018,9.9967920e-06
DE,DE5001,2017,economic_productivity_8,0,2017EURO,3686325504,0,2018,9.9967920e-06
DE,DE5001,2017,equal_access_to_justice_16,561840,2017EURO,3686325504,.00015241193,2018,9.9967920e-06
DE,DE5001,2017,employment_equality_opportun,315790.91,2017EURO,3686325504,.000085665495,2018,9.9967920e-06
DE,DE5001,2017,urban_mobility_11,0,2017EURO,3686325504,0,2018,9.9967920e-06
DE,DE5005,2017,health_care_provision_3,155262,2017EURO,3686325504,.000042118365,2018,9.9967920e-06
DE,DE5006,2017,health_care_provision_3,115000,2017EURO,3686325504,.000031196378,2018,9.9967920e-06
DE,DE5005,2017,gender_equality_5,155262,2017EURO,3686325504,.000042118365,2018,9.9967920e-06
DE,DE5005,2017,social_equality_1,155262,2017EURO,3686325504,.000042118365,2018,9.9967920e-06
DE,DE5006,2017,poverty_measurement_reductio,115000,2017EURO,3686325504,.000031196378,2018,9.9967920e-06
DE,DE5001,2017,gender_equality_10,334820,2017EURO,3686325504,.000090827576,2018,9.9967920e-06
DE,DE5001,2017,force_labour_8,0,2017EURO,3686325504,0,2018,9.9967920e-06
DE,DE5006,2017,economic_inequality_1,115000,2017EURO,3686325504,.000031196378,2018,9.9967920e-06
DE,DE5001,2017,health_care_provision_3,78322.219,2017EURO,3686325504,.000021246691,2018,9.9967920e-06
DE,DE5004,2017,access_to_education_4,2624.3333,2017EURO,3686325504,7.1191033e-07,2018,9.9967920e-06
DE,DE5005,2017,innovation_9,155262,2017EURO,3686325504,.000042118365,2018,9.9967920e-06
DE,DE5001,2017,human_rights_16,234100,2017EURO,3686325504,.000063504973,2018,9.9967920e-06
DE,DE5004,2017,work_conditions_8,5617,2017EURO,3686325504,1.5237396e-06,2018,9.9967920e-06
DE,DE5004,2017,mental_health_3,448,2017EURO,3686325504,1.2153023e-07,2018,9.9967920e-06
DE,DE5001,2017,equal_education_4,270542.84,2017EURO,3686325504,.000073390926,2018,9.9967920e-06
DE,DE5005,2017,provision_of_teacher_and_fac,155262,2017EURO,3686325504,.000042118365,2018,9.9967920e-06
DE,DE5006,2017,social_equality_1,115000,2017EURO,3686325504,.000031196378,2018,9.9967920e-06
DE,DE5005,2017,foresty_15,155262,2017EURO,3686325504,.000042118365,2018,9.9967920e-06
DE,DE5005,2017,access_to_education_4,155262,2017EURO,3686325504,.000042118365,2018,9.9967920e-06
DE,DE5001,2017,provision_of_teacher_and_fac,250896.97,2017EURO,3686325504,.000068061534,2018,9.9967920e-06
DE,DE5006,2017,economic_productivity_8,115000,2017EURO,3686325504,.000031196378,2018,9.9967920e-06
DE,DE5001,2017,heritage_conservation_11,0,2017EURO,3686325504,0,2018,9.9967920e-06
DE,DE5001,2017,innovation_9,362164.28,2017EURO,3686325504,.000098245335,2018,9.9967920e-06
DE,DE5001,2017,poverty_measurement_reductio,10733.333,2017EURO,3686325504,2.9116618e-06,2018,9.9967920e-06
DE,DE5001,2017,bribery_and_corruption_16,748600,2017EURO,3686325504,.00020307484,2018,9.9967920e-06
DE,DE5005,2017,technology_infrastructure_9,155262,2017EURO,3686325504,.000042118365,2018,9.9967920e-06
DE,DE5004,2017,equal_education_4,3032.5,2017EURO,3686325504,8.2263489e-07,2018,9.9967920e-06
DE,DE5001,2017,work_conditions_8,404157.16,2017EURO,3686325504,.00010963686,2018,9.9967920e-06
DE,DE5001,2017,access_to_education_4,233604.88,2017EURO,3686325504,.000063370659,2018,9.9967920e-06
DE,DE5002,2017,Not detected,660889.44,2017EURO,3686325504,.00017928136,2018,9.9967920e-06
DE,DE5005,2017,biodiversity_and_ecosystem_1,155262,2017EURO,3686325504,.000042118365,2018,9.9967920e-06
DE,DE5001,2017,economic_inequality_10,0,2017EURO,3686325504,0,2018,9.9967920e-06
DE,DE5003,2017,Not detected,11350,2017EURO,3686325504,3.0789467e-06,2018,9.9967920e-06
DE,DE5001,2017,agricultural_productivity_an,0,2017EURO,3686325504,0,2018,9.9967920e-06
DE,DE5001,2017,social_equality_1,255381.81,2017EURO,3686325504,.000069278147,2018,9.9967920e-06
DE,DE5001,2017,peace_conflict_16,0,2017EURO,3686325504,0,2018,9.9967920e-06
DE,DE5001,2017,food_security_2,0,2017EURO,3686325504,0,2018,9.9967920e-06
DE,DE5001,2017,local_culture_and_products_8,0,2017EURO,3686325504,0,2018,9.9967920e-06
DE,DE5001,2017,crime_and_terrorism_16,0,2017EURO,3686325504,0,2018,9.9967920e-06
DE,DE5004,2017,provision_of_teacher_and_fac,2624.3333,2017EURO,3686325504,7.1191033e-07,2018,9.9967920e-06
DE,DE5001,2017,urban_environmental_mitigati,0,2017EURO,3686325504,0,2018,9.9967920e-06
DE,DE5001,2017,mental_health_3,34933.332,2017EURO,3686325504,9.4764646e-06,2018,9.9967920e-06
DE,DE5001,2017,gender_equality_5,299023.53,2017EURO,3686325504,.000081116967,2018,9.9967920e-06
DE,DE5005,2017,equal_education_4,155262,2017EURO,3686325504,.000042118365,2018,9.9967920e-06
DE,DE5001,2017,democracy_and_governance_16,231835.72,2017EURO,3686325504,.000062890736,2018,9.9967920e-06
DE,DE5001,2017,Not detected,184079.3,2017EURO,3686325504,.000049935716,2018,9.9967920e-06
DE,DE5001,2017,industrial_research_9,152110.53,2017EURO,3686325504,.000041263454,2018,9.9967920e-06
DE,DE5005,2017,carbon_footprint_13,155262,2017EURO,3686325504,.000042118365,2018,9.9967920e-06
DE,DE5004,2017,gender_equality_10,448,2017EURO,3686325504,1.2153023e-07,2018,9.9967920e-06
